season,week,game_id,home_team,away_team,book_key,book_title,region,home_point,home_price,away_point,away_price,home_spread_normalized,fetched_at
2026,3,2026_03_LAC_BUF,BUF,LAC,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,-7.0,-115,7.0,-108,7.0,2026-09-24T07:54:27
2026,3,2026_03_LAC_BUF,BUF,LAC,betmgm_ca_on,BetMGM (CA - ON),ca,-7.0,-112,7.0,-105,7.0,2026-09-24T07:54:27
2026,3,2026_03_LAC_BUF,BUF,LAC,playnow_ca,PlayNow (CA),ca,-7.5,-108,7.5,-137,7.5,2026-09-24T07:54:27
2026,3,2026_03_LAC_BUF,BUF,LAC,bovada,Bovada,us,-7.5,100,7.5,-120,7.5,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,draftkings,DraftKings,us,2.5,100,-2.5,-120,-2.5,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,betus,BetUS,us,3.0,-120,-3.0,100,-3.0,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,betano_ca_on,Betano (CA - ON),ca,2.5,-110,-2.5,-125,-2.5,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,fanduel,FanDuel,us,2.5,-104,-2.5,-118,-2.5,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,betrivers_ca_on,BetRivers (CA - ON),ca,2.5,-105,-2.5,-117,-2.5,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,proline_ca_on,PROLINE (CA - ON),ca,2.5,-118,-2.5,-130,-2.5,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,betrivers,BetRivers,us,2.5,-105,-2.5,-117,-2.5,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,lowvig,LowVig.ag,us,3.0,-116,-3.0,105,-3.0,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,betonlineag,BetOnline.ag,us,3.0,-118,-3.0,-102,-3.0,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,pointsbetca,PointsBet (CA - ON),ca,2.5,100,-2.5,-120,-2.5,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,mybookieag,MyBookie.ag,us,3.0,-115,-3.0,-105,-3.0,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,betmgm,BetMGM,us,2.5,-102,-2.5,-118,-2.5,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,2.5,-102,-2.5,-120,-2.5,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,betmgm_ca_on,BetMGM (CA - ON),ca,2.5,-102,-2.5,-118,-2.5,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,playnow_ca,PlayNow (CA),ca,1.0,110,-1.0,-159,-1.0,2026-09-24T07:54:27
2026,3,2026_03_CAR_CLE,CLE,CAR,bovada,Bovada,us,2.5,100,-2.5,-120,-2.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,draftkings,DraftKings,us,3.5,-105,-3.5,-115,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,betus,BetUS,us,3.5,-110,-3.5,-110,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,betano_ca_on,Betano (CA - ON),ca,3.5,-118,-3.5,-118,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,fanduel,FanDuel,us,3.5,-112,-3.5,-108,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,proline_ca_on,PROLINE (CA - ON),ca,3.5,-122,-3.5,-125,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,betrivers,BetRivers,us,3.5,-109,-3.5,-112,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,betrivers_ca_on,BetRivers (CA - ON),ca,3.5,-109,-3.5,-112,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,lowvig,LowVig.ag,us,3.5,-110,-3.5,100,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,betonlineag,BetOnline.ag,us,3.5,-115,-3.5,-105,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,pointsbetca,PointsBet (CA - ON),ca,3.5,-110,-3.5,-110,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,mybookieag,MyBookie.ag,us,3.5,-110,-3.5,-110,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,betmgm,BetMGM,us,3.5,-110,-3.5,-108,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,3.5,-110,-3.5,-110,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,betmgm_ca_on,BetMGM (CA - ON),ca,3.5,-110,-3.5,-108,-3.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,playnow_ca,PlayNow (CA),ca,2.5,115,-2.5,-169,-2.5,2026-09-24T07:54:27
2026,3,2026_03_CIN_PIT,PIT,CIN,bovada,Bovada,us,3.5,-115,-3.5,-105,-3.5,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,draftkings,DraftKings,us,-6.5,-115,6.5,-105,6.5,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,betano_ca_on,Betano (CA - ON),ca,-6.5,-125,6.5,-110,6.5,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,fanduel,FanDuel,us,-6.5,-120,6.5,-102,6.5,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,proline_ca_on,PROLINE (CA - ON),ca,-6.5,-130,6.5,-120,6.5,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,betrivers,BetRivers,us,-6.5,-115,6.5,-106,6.5,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,betrivers_ca_on,BetRivers (CA - ON),ca,-6.5,-115,6.5,-106,6.5,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,lowvig,LowVig.ag,us,-6.5,-110,6.5,100,6.5,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,betus,BetUS,us,-6.5,-115,6.5,-105,6.5,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,betonlineag,BetOnline.ag,us,-6.5,-115,6.5,-105,6.5,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,pointsbetca,PointsBet (CA - ON),ca,-6.5,-115,6.5,-105,6.5,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,mybookieag,MyBookie.ag,us,-6.5,-120,6.5,100,6.5,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,betmgm,BetMGM,us,-7.0,-105,7.0,-115,7.0,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,betmgm_ca_on,BetMGM (CA - ON),ca,-7.0,-105,7.0,-115,7.0,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,-7.0,-105,7.0,-118,7.0,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,playnow_ca,PlayNow (CA),ca,-5.5,-137,5.5,-105,5.5,2026-09-24T07:54:27
2026,3,2026_03_NYJ_DET,DET,NYJ,bovada,Bovada,us,-6.5,-110,6.5,-110,6.5,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,draftkings,DraftKings,us,2.5,-105,-2.5,-115,-2.5,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,betus,BetUS,us,3.0,-120,-3.0,100,-3.0,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,betano_ca_on,Betano (CA - ON),ca,2.5,-111,-2.5,-125,-2.5,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,fanduel,FanDuel,us,2.5,-104,-2.5,-118,-2.5,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,proline_ca_on,PROLINE (CA - ON),ca,2.5,-121,-2.5,-129,-2.5,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,betrivers,BetRivers,us,2.5,-107,-2.5,-114,-2.5,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,betrivers_ca_on,BetRivers (CA - ON),ca,2.5,-107,-2.5,-114,-2.5,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,lowvig,LowVig.ag,us,3.0,-121,-3.0,110,-3.0,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,betonlineag,BetOnline.ag,us,3.0,-120,-3.0,100,-3.0,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,pointsbetca,PointsBet (CA - ON),ca,2.5,-105,-2.5,-115,-2.5,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,mybookieag,MyBookie.ag,us,2.5,-105,-2.5,-115,-2.5,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,betmgm_ca_on,BetMGM (CA - ON),ca,2.5,-102,-2.5,-118,-2.5,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,2.5,-102,-2.5,-120,-2.5,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,betmgm,BetMGM,us,2.5,-102,-2.5,-118,-2.5,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,playnow_ca,PlayNow (CA),ca,-1.5,130,1.5,-189,1.5,2026-09-24T07:54:27
2026,3,2026_03_HOU_IND,IND,HOU,bovada,Bovada,us,2.5,-105,-2.5,-115,-2.5,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,draftkings,DraftKings,us,-3.0,-102,3.0,-118,3.0,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,betus,BetUS,us,-3.0,-105,3.0,-115,3.0,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,betano_ca_on,Betano (CA - ON),ca,-2.5,-133,2.5,-105,2.5,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,fanduel,FanDuel,us,-2.5,-122,2.5,100,2.5,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,betrivers,BetRivers,us,-3.0,-107,3.0,-114,3.0,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,betrivers_ca_on,BetRivers (CA - ON),ca,-3.0,-107,3.0,-114,3.0,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,proline_ca_on,PROLINE (CA - ON),ca,-3.0,-120,3.0,-129,3.0,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,lowvig,LowVig.ag,us,-3.0,101,3.0,-112,3.0,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,betonlineag,BetOnline.ag,us,-3.0,-104,3.0,-116,3.0,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,pointsbetca,PointsBet (CA - ON),ca,-2.5,-120,2.5,100,2.5,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,mybookieag,MyBookie.ag,us,-3.0,-110,3.0,-110,3.0,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,-3.0,-102,3.0,-120,3.0,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,betmgm_ca_on,BetMGM (CA - ON),ca,-3.0,-102,3.0,-118,3.0,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,betmgm,BetMGM,us,-3.0,-102,3.0,-118,3.0,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,playnow_ca,PlayNow (CA),ca,2.0,-227,-2.0,150,-2.0,2026-09-24T07:54:27
2026,3,2026_03_NE_JAX,JAX,NE,bovada,Bovada,us,-3.0,-105,3.0,-115,3.0,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,draftkings,DraftKings,us,10.5,-105,-10.5,-115,-10.5,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,betus,BetUS,us,11.0,-110,-11.0,-110,-11.0,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,betano_ca_on,Betano (CA - ON),ca,11.5,-118,-11.5,-115,-11.5,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,fanduel,FanDuel,us,10.5,-105,-10.5,-115,-10.5,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,betrivers_ca_on,BetRivers (CA - ON),ca,11.5,-110,-11.5,-110,-11.5,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,proline_ca_on,PROLINE (CA - ON),ca,11.5,-124,-11.5,-124,-11.5,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,betrivers,BetRivers,us,11.5,-110,-11.5,-110,-11.5,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,lowvig,LowVig.ag,us,11.5,-113,-11.5,102,-11.5,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,betonlineag,BetOnline.ag,us,11.5,-115,-11.5,-105,-11.5,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,pointsbetca,PointsBet (CA - ON),ca,11.5,-115,-11.5,-105,-11.5,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,mybookieag,MyBookie.ag,us,11.5,-110,-11.5,-110,-11.5,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,betmgm_ca_on,BetMGM (CA - ON),ca,11.0,-108,-11.0,-110,-11.0,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,11.0,-110,-11.0,-110,-11.0,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,betmgm,BetMGM,us,11.0,-108,-11.0,-110,-11.0,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,playnow_ca,PlayNow (CA),ca,9.5,105,-9.5,-149,-9.5,2026-09-24T07:54:27
2026,3,2026_03_KC_MIA,MIA,KC,bovada,Bovada,us,11.0,-115,-11.0,-105,-11.0,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,draftkings,DraftKings,us,-3.0,100,3.0,-120,3.0,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,betus,BetUS,us,-3.0,100,3.0,-120,3.0,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,betano_ca_on,Betano (CA - ON),ca,-2.5,-128,2.5,-108,2.5,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,fanduel,FanDuel,us,-2.5,-120,2.5,-102,2.5,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,betrivers_ca_on,BetRivers (CA - ON),ca,-2.5,-114,2.5,-107,2.5,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,proline_ca_on,PROLINE (CA - ON),ca,-2.5,-129,2.5,-120,2.5,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,betrivers,BetRivers,us,-2.5,-114,2.5,-107,2.5,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,lowvig,LowVig.ag,us,-3.0,107,3.0,-118,3.0,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,betonlineag,BetOnline.ag,us,-3.0,100,3.0,-120,3.0,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,pointsbetca,PointsBet (CA - ON),ca,-2.5,-115,2.5,-105,2.5,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,mybookieag,MyBookie.ag,us,-3.0,100,3.0,-120,3.0,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,-3.0,-105,3.0,-118,3.0,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,betmgm_ca_on,BetMGM (CA - ON),ca,-3.0,-102,3.0,-118,3.0,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,betmgm,BetMGM,us,-3.0,-102,3.0,-118,3.0,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,playnow_ca,PlayNow (CA),ca,-3.0,-108,3.0,-137,3.0,2026-09-24T07:54:27
2026,3,2026_03_TEN_NYG,NYG,TEN,bovada,Bovada,us,-2.5,-120,2.5,100,2.5,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,draftkings,DraftKings,us,7.0,-105,-7.0,-115,-7.0,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,betus,BetUS,us,7.0,-105,-7.0,-115,-7.0,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,betano_ca_on,Betano (CA - ON),ca,7.5,-128,-7.5,-108,-7.5,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,fanduel,FanDuel,us,7.0,-106,-7.0,-114,-7.0,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,betrivers,BetRivers,us,7.0,-112,-7.0,-109,-7.0,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,betrivers_ca_on,BetRivers (CA - ON),ca,7.0,-112,-7.0,-109,-7.0,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,proline_ca_on,PROLINE (CA - ON),ca,7.0,-125,-7.0,-122,-7.0,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,lowvig,LowVig.ag,us,7.5,-117,-7.5,106,-7.5,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,betonlineag,BetOnline.ag,us,7.0,-105,-7.0,-115,-7.0,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,pointsbetca,PointsBet (CA - ON),ca,7.5,-115,-7.5,-105,-7.5,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,mybookieag,MyBookie.ag,us,7.0,-110,-7.0,-110,-7.0,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,7.0,-105,-7.0,-118,-7.0,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,betmgm,BetMGM,us,7.0,-105,-7.0,-115,-7.0,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,betmgm_ca_on,BetMGM (CA - ON),ca,7.0,-105,-7.0,-115,-7.0,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,playnow_ca,PlayNow (CA),ca,10.0,-169,-10.0,115,-10.0,2026-09-24T07:54:27
2026,3,2026_03_SEA_WAS,WAS,SEA,bovada,Bovada,us,7.0,-105,-7.0,-115,-7.0,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,draftkings,DraftKings,us,-8.5,-108,8.5,-112,8.5,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,betus,BetUS,us,-9.0,100,9.0,-120,9.0,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,betano_ca_on,Betano (CA - ON),ca,-8.5,-118,8.5,-118,8.5,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,fanduel,FanDuel,us,-8.5,-110,8.5,-110,8.5,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,betrivers,BetRivers,us,-8.5,-112,8.5,-109,8.5,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,betrivers_ca_on,BetRivers (CA - ON),ca,-8.5,-112,8.5,-109,8.5,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,proline_ca_on,PROLINE (CA - ON),ca,-8.5,-125,8.5,-122,8.5,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,lowvig,LowVig.ag,us,-8.5,-101,8.5,-109,8.5,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,betonlineag,BetOnline.ag,us,-9.0,-104,9.0,-116,9.0,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,pointsbetca,PointsBet (CA - ON),ca,-8.5,-110,8.5,-110,8.5,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,mybookieag,MyBookie.ag,us,-8.5,-110,8.5,-110,8.5,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,-8.5,-110,8.5,-110,8.5,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,betmgm_ca_on,BetMGM (CA - ON),ca,-8.5,-108,8.5,-110,8.5,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,betmgm,BetMGM,us,-8.5,-108,8.5,-110,8.5,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,playnow_ca,PlayNow (CA),ca,-9.0,-115,9.0,-125,9.0,2026-09-24T07:54:27
2026,3,2026_03_ARI_SF,SF,ARI,bovada,Bovada,us,-8.5,-110,8.5,-110,8.5,2026-09-24T07:54:27
2026,3,2026_03_MIN_TB,TB,MIN,draftkings,DraftKings,us,1.5,-112,-1.5,-108,-1.5,2026-09-24T07:54:27
2026,3,2026_03_MIN_TB,TB,MIN,betus,BetUS,us,0.0,100,0.0,-120,-0.0,2026-09-24T07:54:27
2026,3,2026_03_MIN_TB,TB,MIN,betano_ca_on,Betano (CA - ON),ca,1.5,-118,-1.5,-118,-1.5,2026-09-24T07:54:27
2026,3,2026_03_MIN_TB,TB,MIN,fanduel,FanDuel,us,1.5,-110,-1.5,-110,-1.5,2026-09-24T07:54:27
2026,3,2026_03_MIN_TB,TB,MIN,betrivers,BetRivers,us,1.5,-112,-1.5,-109,-1.5,2026-09-24T07:54:27
2026,3,2026_03_MIN_TB,TB,MIN,betrivers_ca_on,BetRivers (CA - ON),ca,1.5,-112,-1.5,-109,-1.5,2026-09-24T07:54:27
2026,3,2026_03_MIN_TB,TB,MIN,proline_ca_on,PROLINE (CA - ON),ca,1.5,-125,-1.5,-122,-1.5,2026-09-24T07:54:27
2026,3,2026_03_MIN_TB,TB,MIN,lowvig,LowVig.ag,us,1.5,-112,-1.5,101,-1.5,2026-09-24T07:54:27
