season,week,game_id,home_team,away_team,book_key,book_title,region,home_point,home_price,away_point,away_price,home_spread_normalized,fetched_at
2026,2,2026_02_NYG_LA,LA,NYG,betonlineag,BetOnline.ag,us,-7.0,-115,7.0,-105,7.0,2026-09-17T11:58:04
2026,2,2026_02_NYG_LA,LA,NYG,lowvig,LowVig.ag,us,-7.0,-108,7.0,-102,7.0,2026-09-17T11:58:04
2026,2,2026_02_NYG_LA,LA,NYG,fanduel,FanDuel,us,-7.5,-104,7.5,-118,7.5,2026-09-17T11:58:04
2026,2,2026_02_NYG_LA,LA,NYG,pointsbetca,PointsBet (CA - ON),ca,-7.5,-105,7.5,-115,7.5,2026-09-17T11:58:04
2026,2,2026_02_NYG_LA,LA,NYG,proline_ca_on,PROLINE (CA - ON),ca,-7.0,-125,7.0,-122,7.0,2026-09-17T11:58:04
2026,2,2026_02_NYG_LA,LA,NYG,betrivers_ca_on,BetRivers (CA - ON),ca,-7.0,-112,7.0,-109,7.0,2026-09-17T11:58:04
2026,2,2026_02_NYG_LA,LA,NYG,betrivers,BetRivers,us,-7.0,-112,7.0,-109,7.0,2026-09-17T11:58:04
2026,2,2026_02_NYG_LA,LA,NYG,betmgm_ca_on,BetMGM (CA - ON),ca,-7.5,-105,7.5,-120,7.5,2026-09-17T11:58:04
2026,2,2026_02_NYG_LA,LA,NYG,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,-7.5,-105,7.5,-120,7.5,2026-09-17T11:58:04
2026,2,2026_02_NYG_LA,LA,NYG,betmgm,BetMGM,us,-7.5,-105,7.5,-120,7.5,2026-09-17T11:58:04
2026,2,2026_02_NYG_LA,LA,NYG,mybookieag,MyBookie.ag,us,-7.0,-110,7.0,-110,7.0,2026-09-17T11:58:04
2026,2,2026_02_NYG_LA,LA,NYG,playnow_ca,PlayNow (CA),ca,-8.5,100,8.5,-141,8.5,2026-09-17T11:58:04
2026,2,2026_02_NYG_LA,LA,NYG,bovada,Bovada,us,-7.0,-115,7.0,-105,7.0,2026-09-17T11:58:04
