season,week,game_id,gameday,home_team,away_team,book_key,book_title,region,home_point,home_price,away_point,away_price,home_spread_normalized,home_implied_prob_devigged,away_implied_prob_devigged,nflverse_spread_line,deviation_pts,fetched_at,source_week_snapshot
2026,2,2026_02_SEA_ARI,2026-09-20,ARI,SEA,draftkings,DraftKings,us,3.5,100,-3.5,-120,-3.5,0.4782608695652174,0.5217391304347826,-3.5,0.0,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_SEA_ARI,2026-09-20,ARI,SEA,fanduel,FanDuel,us,4.5,-120,-4.5,-102,-4.5,0.519280205655527,0.480719794344473,-3.5,-1.0,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_SEA_ARI,2026-09-20,ARI,SEA,lowvig,LowVig.ag,us,4.0,-110,-4.0,100,-4.0,0.5116279069767442,0.4883720930232558,-3.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_SEA_ARI,2026-09-20,ARI,SEA,mybookieag,MyBookie.ag,us,4.0,-110,-4.0,-110,-4.0,0.5,0.5,-3.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_SEA_ARI,2026-09-20,ARI,SEA,playnow_ca,PlayNow (CA),ca,6.0,-149,-6.0,120,-6.0,0.5683079056865465,0.4316920943134534,-3.5,-2.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_SEA_ARI,2026-09-20,ARI,SEA,pointsbetca,PointsBet (CA - ON),ca,3.5,-105,-3.5,-115,-3.5,0.4891657638136511,0.5108342361863489,-3.5,0.0,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_SEA_ARI,2026-09-20,ARI,SEA,proline_ca_on,PROLINE (CA - ON),ca,4.0,-125,-4.0,-122,-4.0,0.5027173913043479,0.4972826086956521,-3.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_SEA_ARI,2026-09-20,ARI,SEA,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,4.0,-110,-4.0,-108,-4.0,0.5021949078138718,0.4978050921861282,-3.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,betano_ca_on,Betano (CA - ON),ca,-3.5,-118,3.5,-102,3.5,0.5173641257162701,0.4826358742837299,4.5,-1.0,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,betmgm,BetMGM,us,-4.0,-108,4.0,-110,4.0,0.4978050921861282,0.5021949078138719,4.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,betmgm_ca_on,BetMGM (CA - ON),ca,-4.0,-108,4.0,-110,4.0,0.4978050921861282,0.5021949078138719,4.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
